peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
European Vendors,Functionality,11,evidanza,,5.706405422,4.389201617,13,,1,
European Vendors,Functionality,11,IDL,,5.706405422,5.927164411,9,,1,
European Vendors,Functionality,11,Jedox,,5.706405422,6.204039125,7,,1,
European Vendors,Functionality,11,LucaNet,,5.706405422,6.291129259,6,,1,
European Vendors,Functionality,11,macs Controlling,,5.706405422,7.985990262,1,,1,
European Vendors,Functionality,11,SAP Analytics Cloud,,5.706405422,5.965533265,8,,1,
European Vendors,Functionality,11,SAP BW IP,,5.706405422,3.380719953,15,,1,
European Vendors,Functionality,11,SAP BPC,,5.706405422,3.45533092,14,,1,
European Vendors,Functionality,11,CCH Tagetik,,5.706405422,6.802189682,3,,1,
European Vendors,Functionality,11,Unit4 Prevero,,5.706405422,4.759257671,12,,1,
European Vendors,Functionality,11,Valsight,,5.706405422,6.980406535,2,,1,
European Vendors,Predefined data connectivity,12,BOARD,,6.349057473,6.80303832,7,,2,
European Vendors,Predefined data connectivity,12,CoPlanner,,6.349057473,7.73907663,4,,2,
European Vendors,Predefined data connectivity,12,Corporate Planning,,6.349057473,7.017156251,6,,2,
European Vendors,Predefined data connectivity,12,Cubeware,,6.349057473,6.605809829,8,,2,
European Vendors,Predefined data connectivity,12,evidanza,,6.349057473,7.50816138,5,,2,
European Vendors,Predefined data connectivity,12,IDL,,6.349057473,4.849375755,10,,2,
European Vendors,Predefined data connectivity,12,Jedox,,6.349057473,5.034468973,9,,2,
European Vendors,Predefined data connectivity,12,LucaNet,,6.349057473,10,1,,2,
European Vendors,Predefined data connectivity,12,macs Controlling,,6.349057473,3.344044503,15,,2,
European Vendors,Predefined data connectivity,12,SAP Analytics Cloud,,6.349057473,4.215183246,14,,2,
European Vendors,Predefined data connectivity,12,SAP BW IP,,6.349057473,9.670157068,2,,2,
European Vendors,Predefined data connectivity,12,SAP BPC,,6.349057473,8.582897033,3,,2,
European Vendors,Predefined data connectivity,12,CCH Tagetik,,6.349057473,4.619437173,12,,2,
European Vendors,Predefined data connectivity,12,Unit4 Prevero,,6.349057473,4.754433373,11,,2,
European Vendors,Predefined data connectivity,12,Valsight,,6.349057473,4.492622561,13,,2,
European Vendors,Data integration,13,BOARD,,6.718737635,5.914034606,11,,2,
European Vendors,Data integration,13,CoPlanner,,6.718737635,7.416918429,7,,2,
European Vendors,Data integration,13,Corporate Planning,,6.718737635,8.340232693,3,,2,
European Vendors,Data integration,13,Cubeware,,6.718737635,7.604778907,5,,2,
European Vendors,Data integration,13,evidanza,,6.718737635,5.940871817,10,,2,
European Vendors,Data integration,13,IDL,,6.718737635,7.416918429,6,,2,
European Vendors,Data integration,13,Jedox,,6.718737635,8.606701456,2,,2,
European Vendors,Data integration,13,LucaNet,,6.718737635,7.893795027,4,,2,
European Vendors,Data integration,13,macs Controlling,,6.718737635,10,1,,2,
European Vendors,Data integration,13,SAP Analytics Cloud,,6.718737635,5.681087613,12,,2,
European Vendors,Data integration,13,SAP BW IP,,6.718737635,5.350453172,13,,2,
European Vendors,Data integration,13,SAP BPC,,6.718737635,4.358549849,14,,2,
European Vendors,Data integration,13,CCH Tagetik,,6.718737635,6.531290462,8,,2,
European Vendors,Data integration,13,Unit4 Prevero,,6.718737635,6.531290462,8,,2,
European Vendors,Data integration,13,Valsight,,6.718737635,3.1941416,15,,2,
European Vendors,Planning content,14,BOARD,,5.728544036,1,15,,2,
European Vendors,Planning content,14,CoPlanner,,5.728544036,8.094758065,5,,2,
European Vendors,Planning content,14,Corporate Planning,,5.728544036,8.429966044,2,,2,
European Vendors,Planning content,14,Cubeware,,5.728544036,4.338709677,10,,2,
European Vendors,Planning content,14,evidanza,,5.728544036,3.903225806,11,,2,
European Vendors,Planning content,14,IDL,,5.728544036,8.258064516,3,,2,
European Vendors,Planning content,14,Jedox,,5.728544036,4.715144888,9,,2,
European Vendors,Planning content,14,LucaNet,,5.728544036,7.367302053,8,,2,
European Vendors,Planning content,14,macs Controlling,,5.728544036,7.755583127,7,,2,
European Vendors,Planning content,14,SAP Analytics Cloud,,5.728544036,8.258064516,3,,2,
European Vendors,Planning content,14,SAP BW IP,,5.728544036,1.725806452,13,,2,
European Vendors,Planning content,14,SAP BPC,,5.728544036,1.725806452,13,,2,
European Vendors,Planning content,14,CCH Tagetik,,5.728544036,8.802419355,1,,2,
European Vendors,Planning content,14,Unit4 Prevero,,5.728544036,3.592165899,12,,2,
European Vendors,Planning content,14,Valsight,,5.728544036,7.961143695,6,,2,
European Vendors,Planning functionality,15,BOARD,,5.641554209,7.115079981,6,,2,
European Vendors,Planning functionality,15,CoPlanner,,5.641554209,9.980168021,2,,2,
European Vendors,Planning functionality,15,Corporate Planning,,5.641554209,7.802256138,3,,2,
European Vendors,Planning functionality,15,Cubeware,,5.641554209,2.038258243,14,,2,
European Vendors,Planning functionality,15,evidanza,,5.641554209,1,15,,2,
European Vendors,Planning functionality,15,IDL,,5.641554209,5.190444592,9,,2,
European Vendors,Planning functionality,15,Jedox,,5.641554209,7.161061464,5,,2,
European Vendors,Planning functionality,15,LucaNet,,5.641554209,4.676712974,10,,2,
European Vendors,Planning functionality,15,macs Controlling,,5.641554209,10,1,,2,
European Vendors,Planning functionality,15,SAP Analytics Cloud,,5.641554209,2.99270073,11,,2,
European Vendors,Planning functionality,15,SAP BW IP,,5.641554209,2.642335766,12,,2,
European Vendors,Planning functionality,15,SAP BPC,,5.641554209,2.642335766,13,,2,
European Vendors,Planning functionality,15,CCH Tagetik,,5.641554209,7.101526211,7,,2,
European Vendors,Planning functionality,15,Unit4 Prevero,,5.641554209,6.711090181,8,,2,
European Vendors,Planning functionality,15,Valsight,,5.641554209,7.569343066,4,,2,
European Vendors,Workflow,16,BOARD,,5.238374902,4.839873896,11,,2,
European Vendors,Workflow,16,CoPlanner,,5.238374902,5.366669782,6,,2,
European Vendors,Workflow,16,Corporate Planning,,5.238374902,4.907524735,9,,2,
European Vendors,Workflow,16,Cubeware,,5.238374902,3.790765492,13,,2,
European Vendors,Workflow,16,evidanza,,5.238374902,4.471765684,12,,2,
European Vendors,Workflow,16,IDL,,5.238374902,5.57402561,3,,2,
European Vendors,Workflow,16,Jedox,,5.238374902,5.354987764,7,,2,
European Vendors,Workflow,16,LucaNet,,5.238374902,5.003797084,8,,2,
European Vendors,Workflow,16,macs Controlling,,5.238374902,8.666332083,2,,2,
European Vendors,Workflow,16,SAP Analytics Cloud,,5.238374902,5.55517508,4,,2,
European Vendors,Workflow,16,SAP BW IP,,5.238374902,1,15,,2,
European Vendors,Workflow,16,SAP BPC,,5.238374902,5.55517508,4,,2,
European Vendors,Workflow,16,CCH Tagetik,,5.238374902,10,1,,2,
European Vendors,Workflow,16,Unit4 Prevero,,5.238374902,3.620515444,14,,2,
European Vendors,Workflow,16,Valsight,,5.238374902,4.869015796,10,,2,
European Vendors,Forecasting,17,BOARD,,6.752207391,6.68273717,11,,2,
European Vendors,Forecasting,17,CoPlanner,,6.752207391,8.204898911,5,,2,
European Vendors,Forecasting,17,Corporate Planning,,6.752207391,8.36557154,3,,2,
European Vendors,Forecasting,17,Cubeware,,6.752207391,6.790979782,10,,2,
European Vendors,Forecasting,17,evidanza,,6.752207391,4.264926635,13,,2,
European Vendors,Forecasting,17,IDL,,6.752207391,7.953411319,7,,2,
European Vendors,Forecasting,17,Jedox,,6.752207391,8.228128689,4,,2,
European Vendors,Forecasting,17,LucaNet,,6.752207391,7.202301711,9,,2,
European Vendors,Forecasting,17,macs Controlling,,6.752207391,8.755776494,2,,2,
European Vendors,Forecasting,17,SAP Analytics Cloud,,6.752207391,7.679061219,8,,2,
European Vendors,Forecasting,17,SAP BW IP,,6.752207391,1,15,,2,
European Vendors,Forecasting,17,SAP BPC,,6.752207391,2.923659477,14,,2,
European Vendors,Forecasting,17,CCH Tagetik,,6.752207391,8.056585716,6,,2,
European Vendors,Forecasting,17,Unit4 Prevero,,6.752207391,5.175072206,12,,2,
European Vendors,Forecasting,17,Valsight,,6.752207391,10,1,,2,
European Vendors,Simulation,18,BOARD,,4.806814685,5.388092885,5,,2,
European Vendors,Simulation,18,CoPlanner,,4.806814685,5.018206522,8,,2,
European Vendors,Simulation,18,Corporate Planning,,4.806814685,5.814266304,4,,2,
European Vendors,Simulation,18,Cubeware,,4.806814685,2.691262542,12,,2,
European Vendors,Simulation,18,evidanza,,4.806814685,2.563688859,13,,2,
European Vendors,Simulation,18,IDL,,4.806814685,4.152316934,10,,2,
European Vendors,Simulation,18,Jedox,,4.806814685,5.100428659,6,,2,
European Vendors,Simulation,18,LucaNet,,4.806814685,4.752853261,9,,2,
European Vendors,Simulation,18,macs Controlling,,4.806814685,7.5390625,2,,2,
European Vendors,Simulation,18,SAP Analytics Cloud,,4.806814685,7.317934783,3,,2,
European Vendors,Simulation,18,SAP BW IP,,4.806814685,1.917763158,14,,2,
European Vendors,Simulation,18,SAP BPC,,4.806814685,1,15,,2,
European Vendors,Simulation,18,CCH Tagetik,,4.806814685,5.066452569,7,,2,
European Vendors,Simulation,18,Unit4 Prevero,,4.806814685,3.779891304,11,,2,
European Vendors,Simulation,18,Valsight,,4.806814685,10,1,,2,
European Vendors,Driver-based planning,19,BOARD,,3.258388451,4.344594595,4,,2,
European Vendors,Driver-based planning,19,CoPlanner,,3.258388451,1,15,,2,
European Vendors,Driver-based planning,19,Corporate Planning,,3.258388451,1.214054054,13,,2,
European Vendors,Driver-based planning,19,Cubeware,,3.258388451,1.431560593,12,,2,
European Vendors,Driver-based planning,19,evidanza,,3.258388451,1.157392687,14,,2,
European Vendors,Driver-based planning,19,IDL,,3.258388451,1.704125178,11,,2,
European Vendors,Driver-based planning,19,Jedox,,3.258388451,3.18472601,6,,2,
European Vendors,Driver-based planning,19,LucaNet,,3.258388451,2.337837838,9,,2,
European Vendors,Driver-based planning,19,macs Controlling,,3.258388451,6.074557316,2,,2,
European Vendors,Driver-based planning,19,SAP Analytics Cloud,,3.258388451,3.484555985,5,,2,
European Vendors,Driver-based planning,19,SAP BW IP,,3.258388451,2.19944082,10,,2,
European Vendors,Driver-based planning,19,SAP BPC,,3.258388451,3.140540541,7,,2,
European Vendors,Driver-based planning,19,CCH Tagetik,,3.258388451,5.135135135,3,,2,
European Vendors,Driver-based planning,19,Unit4 Prevero,,3.258388451,2.467306016,8,,2,
European Vendors,Driver-based planning,19,Valsight,,3.258388451,10,1,,2,
European Vendors,Reporting/analysis,20,BOARD,,6.863970018,6.188732394,11,,2,
European Vendors,Reporting/analysis,20,CoPlanner,,6.863970018,6.782231853,9,,2,
European Vendors,Reporting/analysis,20,Corporate Planning,,6.863970018,7.985915493,7,,2,
European Vendors,Reporting/analysis,20,Cubeware,,6.863970018,8.047887324,6,,2,
European Vendors,Reporting/analysis,20,evidanza,,6.863970018,8.69278169,2,,2,
European Vendors,Reporting/analysis,20,IDL,,6.863970018,8.245797365,5,,2,
European Vendors,Reporting/analysis,20,Jedox,,6.863970018,8.450704225,4,,2,
European Vendors,Reporting/analysis,20,LucaNet,,6.863970018,7.38556338,8,,2,
European Vendors,Reporting/analysis,20,macs Controlling,,6.863970018,9.738556338,1,,2,
European Vendors,Reporting/analysis,20,SAP Analytics Cloud,,6.863970018,8.506036217,3,,2,
European Vendors,Reporting/analysis,20,SAP BW IP,,6.863970018,4.920523139,13,,2,
European Vendors,Reporting/analysis,20,SAP BPC,,6.863970018,1.169014085,15,,2,
European Vendors,Reporting/analysis,20,CCH Tagetik,,6.863970018,5.906860518,12,,2,
European Vendors,Reporting/analysis,20,Unit4 Prevero,,6.863970018,6.201554153,10,,2,
European Vendors,Reporting/analysis,20,Valsight,,6.863970018,4.737392095,14,,2,
European Vendors,User experience,21,BOARD,,6.186069993,6.653906315,7,,1,
European Vendors,User experience,21,CoPlanner,,6.186069993,7.679024841,3,,1,
European Vendors,User experience,21,Corporate Planning,,6.186069993,6.47314629,9,,1,
European Vendors,User experience,21,Cubeware,,6.186069993,5.45959059,12,,1,
European Vendors,User experience,21,evidanza,,6.186069993,6.436989757,10,,1,
European Vendors,User experience,21,IDL,,6.186069993,5.417371729,13,,1,
European Vendors,User experience,21,Jedox,,6.186069993,8.353840933,1,,1,
European Vendors,User experience,21,LucaNet,,6.186069993,6.278051751,11,,1,
European Vendors,User experience,21,macs Controlling,,6.186069993,8.297396168,2,,1,
European Vendors,User experience,21,SAP Analytics Cloud,,6.186069993,6.768673143,6,,1,
European Vendors,User experience,21,SAP BW IP,,6.186069993,1.309334344,15,,1,
European Vendors,User experience,21,SAP BPC,,6.186069993,2.995587461,14,,1,
European Vendors,User experience,21,CCH Tagetik,,6.186069993,6.884955754,5,,1,
European Vendors,User experience,21,Unit4 Prevero,,6.186069993,6.584386402,8,,1,
European Vendors,User experience,21,Valsight,,6.186069993,7.198794415,4,,1,
European Vendors,Performance satisfaction,22,BOARD,,5.912750909,6.514327385,6,,2,
European Vendors,Performance satisfaction,22,CoPlanner,,5.912750909,6.5742913,5,,2,
European Vendors,Performance satisfaction,22,Corporate Planning,,5.912750909,5.905522049,9,,2,
European Vendors,Performance satisfaction,22,Cubeware,,5.912750909,6.111862643,8,,2,
European Vendors,Performance satisfaction,22,evidanza,,5.912750909,7.966318786,4,,2,
European Vendors,Performance satisfaction,22,IDL,,5.912750909,4.753101737,12,,2,
European Vendors,Performance satisfaction,22,Jedox,,5.912750909,6.342345164,7,,2,
European Vendors,Performance satisfaction,22,LucaNet,,5.912750909,8.220262097,2,,2,
European Vendors,Performance satisfaction,22,macs Controlling,,5.912750909,8.149697581,3,,2,
European Vendors,Performance satisfaction,22,SAP Analytics Cloud,,5.912750909,5.415322581,10,,2,
European Vendors,Performance satisfaction,22,SAP BW IP,,5.912750909,1,15,,2,
European Vendors,Performance satisfaction,22,SAP BPC,,5.912750909,4.835125448,11,,2,
European Vendors,Performance satisfaction,22,CCH Tagetik,,5.912750909,4.090634164,13,,2,
European Vendors,Performance satisfaction,22,Unit4 Prevero,,5.912750909,3.926638918,14,,2,
European Vendors,Performance satisfaction,22,Valsight,,5.912750909,8.885813783,1,,2,
European Vendors,Ease of use,23,BOARD,,7.341115966,7.992303266,9,,2,
European Vendors,Ease of use,23,CoPlanner,,7.341115966,8.380193031,8,,2,
European Vendors,Ease of use,23,Corporate Planning,,7.341115966,9.571144113,1,,2,
European Vendors,Ease of use,23,Cubeware,,7.341115966,5.049365303,13,,2,
European Vendors,Ease of use,23,evidanza,,7.341115966,6.288866645,12,,2,
European Vendors,Ease of use,23,IDL,,7.341115966,7.619887165,10,,2,
European Vendors,Ease of use,23,Jedox,,7.341115966,9.122681427,4,,2,
European Vendors,Ease of use,23,LucaNet,,7.341115966,8.385331453,7,,2,
European Vendors,Ease of use,23,macs Controlling,,7.341115966,9.431399251,3,,2,
European Vendors,Ease of use,23,SAP Analytics Cloud,,7.341115966,8.476727786,6,,2,
European Vendors,Ease of use,23,SAP BW IP,,7.341115966,1,15,,2,
European Vendors,Ease of use,23,SAP BPC,,7.341115966,3.337094499,14,,2,
European Vendors,Ease of use,23,CCH Tagetik,,7.341115966,8.747836814,5,,2,
European Vendors,Ease of use,23,Unit4 Prevero,,7.341115966,7.208972201,11,,2,
European Vendors,Ease of use,23,Valsight,,7.341115966,9.50493653,2,,2,
European Vendors,Flexibility,24,BOARD,,5.866170774,5.939673691,9,,2,
European Vendors,Flexibility,24,CoPlanner,,5.866170774,7.494463869,4,,2,
European Vendors,Flexibility,24,Corporate Planning,,5.866170774,5.02787307,10,,2,
European Vendors,Flexibility,24,Cubeware,,5.866170774,7.115384615,5,,2,
European Vendors,Flexibility,24,evidanza,,5.866170774,6.613364577,6,,2,
European Vendors,Flexibility,24,IDL,,5.866170774,6.208703156,7,,2,
European Vendors,Flexibility,24,Jedox,,5.866170774,7.783264033,2,,2,
European Vendors,Flexibility,24,LucaNet,,5.866170774,4.465144231,12,,2,
European Vendors,Flexibility,24,macs Controlling,,5.866170774,7.520432692,3,,2,
European Vendors,Flexibility,24,SAP Analytics Cloud,,5.866170774,4.534340659,11,,2,
European Vendors,Flexibility,24,SAP BW IP,,5.866170774,2.392004547,13,,2,
European Vendors,Flexibility,24,SAP BPC,,5.866170774,1,14,,2,
European Vendors,Flexibility,24,CCH Tagetik,,5.866170774,n/a,n/a,,,
European Vendors,Flexibility,24,Unit4 Prevero,,5.866170774,10,1,,2,
European Vendors,Flexibility,24,Valsight,,5.866170774,6.031741696,8,,2,
European Vendors,Self-service,25,BOARD,,4.842646379,5.500122445,5,,2,
European Vendors,Self-service,25,CoPlanner,,4.842646379,7.916567069,2,,2,
European Vendors,Self-service,25,Corporate Planning,,4.842646379,3.839047013,8,,2,
European Vendors,Self-service,25,Cubeware,,4.842646379,3.766862443,9,,2,
European Vendors,Self-service,25,evidanza,,4.842646379,4.953470577,6,,2,
European Vendors,Self-service,25,IDL,,4.842646379,1.986537139,13,,2,
European Vendors,Self-service,25,Jedox,,4.842646379,9.782652859,1,,2,
European Vendors,Self-service,25,LucaNet,,4.842646379,2.987829374,11,,2,
European Vendors,Self-service,25,macs Controlling,,4.842646379,7.521053609,4,,2,
European Vendors,Self-service,25,SAP Analytics Cloud,,4.842646379,7.794274226,3,,2,
European Vendors,Self-service,25,SAP BW IP,,4.842646379,1,14,,2,
European Vendors,Self-service,25,SAP BPC,,4.842646379,2.639376377,12,,2,
European Vendors,Self-service,25,CCH Tagetik,,4.842646379,n/a,n/a,,2,
European Vendors,Self-service,25,Unit4 Prevero,,4.842646379,4.88964159,7,,2,
European Vendors,Self-service,25,Valsight,,4.842646379,3.219614591,10,,2,
European Vendors,Competitiveness,26,BOARD,,4.685792597,n/a,n/a,,1,
European Vendors,Competitiveness,26,CoPlanner,,4.685792597,4.644763465,8,,1,
European Vendors,Competitiveness,26,Corporate Planning,,4.685792597,3.289130435,11,,1,
European Vendors,Competitiveness,26,Cubeware,,4.685792597,3.114624919,13,,1,
European Vendors,Competitiveness,26,evidanza,,4.685792597,4.675917707,7,,1,
European Vendors,Competitiveness,26,IDL,,4.685792597,5.152145517,4,,1,
European Vendors,Competitiveness,26,Jedox,,4.685792597,7.263904485,1,,1,
European Vendors,Competitiveness,26,LucaNet,,4.685792597,n/a,n/a,,1,
European Vendors,Competitiveness,26,macs Controlling,,4.685792597,5.604542084,3,,1,
European Vendors,Competitiveness,26,SAP Analytics Cloud,,4.685792597,4.253435712,9,,1,
European Vendors,Competitiveness,26,SAP BW IP,,4.685792597,4.821402547,5,,1,
European Vendors,Competitiveness,26,SAP BPC,,4.685792597,4.700768009,6,,1,
European Vendors,Competitiveness,26,CCH Tagetik,,4.685792597,3.690508213,10,,1,
European Vendors,Competitiveness,26,Unit4 Prevero,,4.685792597,3.284595448,12,,1,
European Vendors,Competitiveness,26,Valsight,,4.685792597,6.419565217,2,,1,
European Vendors,Considered for purchase,27,BOARD,,4.564130435,7.505434783,3,,2,
European Vendors,Considered for purchase,27,CoPlanner,,4.564130435,3.39673913,10,,2,
European Vendors,Considered for purchase,27,Corporate Planning,,4.564130435,6.722826087,5,,2,
European Vendors,Considered for purchase,27,Cubeware,,4.564130435,5.059782609,6,,2,
European Vendors,Considered for purchase,27,evidanza,,4.564130435,1.97826087,13,,2,
European Vendors,Considered for purchase,27,IDL,,4.564130435,2.222826087,12,,2,
European Vendors,Considered for purchase,27,Jedox,,4.564130435,8.679347826,1,,2,
European Vendors,Considered for purchase,27,LucaNet,,4.564130435,3.983695652,9,,2,
European Vendors,Considered for purchase,27,macs Controlling,,4.564130435,1.195652174,14,,2,
European Vendors,Considered for purchase,27,SAP Analytics Cloud,,4.564130435,4.717391304,7,,2,
European Vendors,Considered for purchase,27,SAP BW IP,,4.564130435,6.967391304,4,,2,
European Vendors,Considered for purchase,27,SAP BPC,,4.564130435,7.89673913,2,,2,
European Vendors,Considered for purchase,27,CCH Tagetik,,4.564130435,4.179347826,8,,2,
European Vendors,Considered for purchase,27,Unit4 Prevero,,4.564130435,2.907608696,11,,2,
European Vendors,Considered for purchase,27,Valsight,,4.564130435,1.048913043,15,,2,
European Vendors,Competitive win rate,28,BOARD,,4.887970939,n/a,n/a,,2,
European Vendors,Competitive win rate,28,CoPlanner,,4.887970939,5.476779688,6,,2,
European Vendors,Competitive win rate,28,Corporate Planning,,4.887970939,1,13,,2,
European Vendors,Competitive win rate,28,Cubeware,,4.887970939,1.817853126,12,,2,
European Vendors,Competitive win rate,28,evidanza,,4.887970939,6.474355599,4,,2,
European Vendors,Competitive win rate,28,IDL,,4.887970939,7.105025137,3,,2,
European Vendors,Competitive win rate,28,Jedox,,4.887970939,6.320275591,5,,2,
European Vendors,Competitive win rate,28,LucaNet,,4.887970939,n/a,n/a,,2,
European Vendors,Competitive win rate,28,macs Controlling,,4.887970939,8.543802025,2,,2,
European Vendors,Competitive win rate,28,SAP Analytics Cloud,,4.887970939,3.944131984,7,,2,
European Vendors,Competitive win rate,28,SAP BW IP,,4.887970939,3.390743376,9,,2,
European Vendors,Competitive win rate,28,SAP BPC,,4.887970939,2.570120595,11,,2,
European Vendors,Competitive win rate,28,CCH Tagetik,,4.887970939,3.364615137,10,,2,
European Vendors,Competitive win rate,28,Unit4 Prevero,,4.887970939,3.53591995,8,,2,
European Vendors,Competitive win rate,28,Valsight,,4.887970939,10,1,,2,
Financial Performance Management Products,Business value,1,CoPlanner,,5.739560392,6.582331032,5,,1,
Financial Performance Management Products,Business value,1,Corporate Planning,,5.739560392,8.53285652,2,,1,
Financial Performance Management Products,Business value,1,IDL,,5.739560392,6.816914425,4,,1,
Financial Performance Management Products,Business value,1,Infor,,5.739560392,3.749152707,10,,1,
Financial Performance Management Products,Business value,1,Longview Pl. (On-Pr.)  ,,5.739560392,6.014946762,6,,1,
Financial Performance Management Products,Business value,1,LucaNet,,5.739560392,9.438447805,1,,1,
Financial Performance Management Products,Business value,1,OneStream,,5.739560392,6.924065264,3,,1,
Financial Performance Management Products,Business value,1,SAP BPC,,5.739560392,1.187617261,11,,1,
Financial Performance Management Products,Business value,1,CCH Tagetik,,5.739560392,4.596506127,8,,1,
Financial Performance Management Products,Business value,1,Unit4 Prevero,,5.739560392,4.300363747,9,,1,
Financial Performance Management Products,Business value,1,Longview Pl. (Tidem.),,5.739560392,4.991962657,7,,1,
Financial Performance Management Products,Business benefits,2,CoPlanner,,5.779655792,6.538461538,5,,2,
Financial Performance Management Products,Business benefits,2,Corporate Planning,,5.779655792,9.522599352,1,,2,
Financial Performance Management Products,Business benefits,2,IDL,,5.779655792,2.65478424,10,,2,
Financial Performance Management Products,Business benefits,2,Infor,,5.779655792,4.164250384,9,,2,
Financial Performance Management Products,Business benefits,2,Longview Pl. (On-Pr.)  ,,5.779655792,5.367729831,6,,2,
Financial Performance Management Products,Business benefits,2,LucaNet,,5.779655792,7.382739212,4,,2,
Financial Performance Management Products,Business benefits,2,OneStream,,5.779655792,7.45510587,3,,2,
Financial Performance Management Products,Business benefits,2,SAP BPC,,5.779655792,2.125703565,11,,2,
Financial Performance Management Products,Business benefits,2,CCH Tagetik,,5.779655792,5.167149923,8,,2,
Financial Performance Management Products,Business benefits,2,Unit4 Prevero,,5.779655792,5.231192883,7,,2,
Financial Performance Management Products,Business benefits,2,Longview Pl. (Tidem.),,5.779655792,7.966496918,2,,2,
Financial Performance Management Products,Project success,3,CoPlanner,,6.72038254,7.752718743,4,,2,
Financial Performance Management Products,Project success,3,Corporate Planning,,6.72038254,7.591513256,6,,2,
Financial Performance Management Products,Project success,3,IDL,,6.72038254,8.622556685,3,,2,
Financial Performance Management Products,Project success,3,Infor,,6.72038254,4.098727699,10,,2,
Financial Performance Management Products,Project success,3,Longview Pl. (On-Pr.)  ,,6.72038254,7.698983581,5,,2,
Financial Performance Management Products,Project success,3,LucaNet,,6.72038254,9.749315872,2,,2,
Financial Performance Management Products,Project success,3,OneStream,,6.72038254,10,1,,2,
Financial Performance Management Products,Project success,3,SAP BPC,,6.72038254,1,11,,2,
Financial Performance Management Products,Project success,3,CCH Tagetik,,6.72038254,5.88989978,8,,2,
Financial Performance Management Products,Project success,3,Unit4 Prevero,,6.72038254,5.468107645,9,,2,
Financial Performance Management Products,Project success,3,Longview Pl. (Tidem.),,6.72038254,6.052384676,7,,2,
Financial Performance Management Products,Project length,4,CoPlanner,,4.248279469,4.848684211,4,,2,
Financial Performance Management Products,Project length,4,Corporate Planning,,4.248279469,9.45,2,,2,
Financial Performance Management Products,Project length,4,IDL,,4.248279469,6.189516129,3,,2,
Financial Performance Management Products,Project length,4,Infor,,4.248279469,3.017241379,6,,2,
Financial Performance Management Products,Project length,4,Longview Pl. (On-Pr.)  ,,4.248279469,3.8125,5,,2,
Financial Performance Management Products,Project length,4,LucaNet,,4.248279469,10,1,,2,
Financial Performance Management Products,Project length,4,OneStream,,4.248279469,2.044642857,9,,2,
Financial Performance Management Products,Project length,4,SAP BPC,,4.248279469,1,11,,2,
Financial Performance Management Products,Project length,4,CCH Tagetik,,4.248279469,2.37109375,7,,2,
Financial Performance Management Products,Project length,4,Unit4 Prevero,,4.248279469,2.083333333,8,,2,
Financial Performance Management Products,Project length,4,Longview Pl. (Tidem.),,4.248279469,1.9140625,10,,2,
Financial Performance Management Products,Customer satisfaction,5,CoPlanner,,5.453559091,7.16325803,2,,1,
Financial Performance Management Products,Customer satisfaction,5,Corporate Planning,,5.453559091,6.281206656,5,,1,
Financial Performance Management Products,Customer satisfaction,5,IDL,,5.453559091,5.312111913,8,,1,
Financial Performance Management Products,Customer satisfaction,5,Infor,,5.453559091,3.123223666,10,,1,
Financial Performance Management Products,Customer satisfaction,5,Longview Pl. (On-Pr.)  ,,5.453559091,5.334536459,7,,1,
Financial Performance Management Products,Customer satisfaction,5,LucaNet,,5.453559091,6.757123953,3,,1,
Financial Performance Management Products,Customer satisfaction,5,OneStream,,5.453559091,8.10133109,1,,1,
Financial Performance Management Products,Customer satisfaction,5,SAP BPC,,5.453559091,1.693671679,11,,1,
Financial Performance Management Products,Customer satisfaction,5,CCH Tagetik,,5.453559091,5.417689704,6,,1,
Financial Performance Management Products,Customer satisfaction,5,Unit4 Prevero,,5.453559091,4.400173641,9,,1,
Financial Performance Management Products,Customer satisfaction,5,Longview Pl. (Tidem.),,5.453559091,6.404823208,4,,1,
Financial Performance Management Products,Price-to-value,6,CoPlanner,,6.869985731,9.01767094,2,,2,
Financial Performance Management Products,Price-to-value,6,Corporate Planning,,6.869985731,7.185005054,7,,2,
Financial Performance Management Products,Price-to-value,6,IDL,,6.869985731,7.644342708,4,,2,
Financial Performance Management Products,Price-to-value,6,Infor,,6.869985731,5.297996314,10,,2,
Financial Performance Management Products,Price-to-value,6,Longview Pl. (On-Pr.)  ,,6.869985731,6.688423806,8,,2,
Financial Performance Management Products,Price-to-value,6,LucaNet,,6.869985731,8.485727547,3,,2,
Financial Performance Management Products,Price-to-value,6,OneStream,,6.869985731,9.146500981,1,,2,
Financial Performance Management Products,Price-to-value,6,SAP BPC,,6.869985731,1,11,,2,
Financial Performance Management Products,Price-to-value,6,CCH Tagetik,,6.869985731,7.610202747,5,,2,
Financial Performance Management Products,Price-to-value,6,Unit4 Prevero,,6.869985731,6.195046309,9,,2,
Financial Performance Management Products,Price-to-value,6,Longview Pl. (Tidem.),,6.869985731,7.298926634,6,,2,
Financial Performance Management Products,Recommendation,7,CoPlanner,,6.685145035,7.545454545,5,,2,
Financial Performance Management Products,Recommendation,7,Corporate Planning,,6.685145035,7.684210526,4,,2,
Financial Performance Management Products,Recommendation,7,IDL,,6.685145035,6.03601108,6,,2,
Financial Performance Management Products,Recommendation,7,Infor,,6.685145035,3.928229665,11,,2,
Financial Performance Management Products,Recommendation,7,Longview Pl. (On-Pr.)  ,,6.685145035,5.736842105,7,,2,
